neuron,primitive,iou,weight
0,marital-status:Divorced,0.37349397590355016,-0.0049882386811077595
0,occupation:Handlers-cleaners,0.37349397590355016,-0.0049882386811077595
0,occupation:Protective-serv,0.37349397590355016,-0.0049882386811077595
0,education:Doctorate,0.37349397590355016,-0.0049882386811077595
1,education-num,0.4929328621907256,0.21765339374542236
1,relationship:Wife,0.4929328621907256,0.21765339374542236
1,marital-status:Married-civ-spouse,0.4929328621907256,0.21765339374542236
1,occupation:Protective-serv,0.4929328621907256,0.21765339374542236
2,relationship:Own-child,0.3953068592057048,-0.08930757641792297
2,occupation:Transport-moving,0.3953068592057048,-0.08930757641792297
2,native-country:Mexico,0.3953068592057048,-0.08930757641792297
2,workclass:?,0.3953068592057048,-0.08930757641792297
3,education:11th,0.4026845637582992,-0.11978779733181
3,education:10th,0.4026845637582992,-0.11978779733181
3,marital-status:Widowed,0.4026845637582992,-0.11978779733181
3,education:7th-8th,0.4026845637582992,-0.11978779733181
4,marital-status:Never-married,0.4485981308410516,-0.19615833461284637
4,education-num,0.4485981308410516,-0.19615833461284637
4,marital-status:Widowed,0.4485981308410516,-0.19615833461284637
4,education:1st-4th,0.4485981308410516,-0.19615833461284637
5,relationship:Husband,0.470505617977462,0.12209059298038483
5,occupation:Sales,0.470505617977462,0.12209059298038483
5,occupation:Adm-clerical,0.470505617977462,0.12209059298038483
5,occupation:Protective-serv,0.470505617977462,0.12209059298038483
6,education:Masters,0.48247422680402424,0.0522625669836998
6,workclass:?,0.48247422680402424,0.0522625669836998
6,workclass:State-gov,0.48247422680402424,0.0522625669836998
6,education:Doctorate,0.48247422680402424,0.0522625669836998
7,marital-status:Never-married,0.3836858006041716,-0.19312791526317596
7,occupation:Adm-clerical,0.3836858006041716,-0.19312791526317596
7,workclass:Local-gov,0.3836858006041716,-0.19312791526317596
7,occupation:Transport-moving,0.3836858006041716,-0.19312791526317596
8,education-num,0.44664031620544536,0.21826353669166565
8,education:Bachelors,0.44664031620544536,0.21826353669166565
8,relationship:Wife,0.44664031620544536,0.21826353669166565
8,education:Assoc-acdm,0.44664031620544536,0.21826353669166565
9,relationship:Own-child,0.39938080495349854,-0.14889200031757355
9,workclass:Self-emp-not-inc,0.39938080495349854,-0.14889200031757355
9,education:10th,0.39938080495349854,-0.14889200031757355
9,marital-status:Separated,0.39938080495349854,-0.14889200031757355
10,workclass:Private,0.4254606365158416,-0.1434612274169922
10,marital-status:Married-civ-spouse,0.4254606365158416,-0.1434612274169922
10,age,0.4254606365158416,-0.1434612274169922
10,education:Bachelors,0.4254606365158416,-0.1434612274169922
11,relationship:Husband,0.4698996655517608,0.16465610265731812
11,education:HS-grad,0.4698996655517608,0.16465610265731812
11,occupation:Protective-serv,0.4698996655517608,0.16465610265731812
11,occupation:Craft-repair,0.4698996655517608,0.16465610265731812
12,marital-status:Divorced,0.46428571428563886,-0.11282118409872055
12,relationship:Own-child,0.46428571428563886,-0.11282118409872055
12,occupation:Handlers-cleaners,0.46428571428563886,-0.11282118409872055
12,occupation:Other-service,0.46428571428563886,-0.11282118409872055
13,education-num,0.41899441340776267,0.027017025277018547
13,workclass:?,0.41899441340776267,0.027017025277018547
13,relationship:Own-child,0.41899441340776267,0.027017025277018547
13,workclass:Local-gov,0.41899441340776267,0.027017025277018547
14,relationship:Own-child,0.45676691729314717,-0.20672190189361572
14,native-country:?,0.45676691729314717,-0.20672190189361572
14,marital-status:Married-spouse-absent,0.45676691729314717,-0.20672190189361572
14,native-country:Mexico,0.45676691729314717,-0.20672190189361572
15,occupation:Craft-repair,0.383647798742078,0.11260021477937698
15,capital-gain,0.383647798742078,0.11260021477937698
15,native-country:?,0.383647798742078,0.11260021477937698
15,education:11th,0.383647798742078,0.11260021477937698
16,education:HS-grad,0.4444444444443684,-0.1932283639907837
16,marital-status:Married-civ-spouse,0.4444444444443684,-0.1932283639907837
16,marital-status:Divorced,0.4444444444443684,-0.1932283639907837
16,occupation:Adm-clerical,0.4444444444443684,-0.1932283639907837
17,relationship:Unmarried,0.39754816112077096,-0.21250726282596588
17,workclass:?,0.39754816112077096,-0.21250726282596588
17,native-country:Mexico,0.39754816112077096,-0.21250726282596588
17,education:Assoc-acdm,0.39754816112077096,-0.21250726282596588
18,sex:Female,0.3884514435695028,-0.1476495862007141
18,relationship:Own-child,0.3884514435695028,-0.1476495862007141
18,education:Some-college,0.3884514435695028,-0.1476495862007141
18,occupation:Handlers-cleaners,0.3884514435695028,-0.1476495862007141
19,occupation:Other-service,0.35254237288129614,-0.06931068003177643
19,marital-status:Divorced,0.35254237288129614,-0.06931068003177643
19,education:10th,0.35254237288129614,-0.06931068003177643
19,education:Some-college,0.35254237288129614,-0.06931068003177643
20,marital-status:Married-civ-spouse,0.2944849115504376,0.15775318443775177
20,marital-status:Separated,0.2944849115504376,0.15775318443775177
20,occupation:Machine-op-inspct,0.2944849115504376,0.15775318443775177
20,occupation:Transport-moving,0.2944849115504376,0.15775318443775177
21,education:Bachelors,0.4732704402514979,0.2285842001438141
21,capital-loss,0.4732704402514979,0.2285842001438141
21,education:Assoc-voc,0.4732704402514979,0.2285842001438141
21,occupation:Tech-support,0.4732704402514979,0.2285842001438141
22,marital-status:Divorced,0.40544871794865295,-0.1779078245162964
22,workclass:?,0.40544871794865295,-0.1779078245162964
22,education:11th,0.40544871794865295,-0.1779078245162964
22,native-country:Mexico,0.40544871794865295,-0.1779078245162964
23,marital-status:Never-married,0.5428571428570236,-0.2158127725124359
23,relationship:Not-in-family,0.5428571428570236,-0.2158127725124359
23,education:7th-8th,0.5428571428570236,-0.2158127725124359
23,education-num,0.5428571428570236,-0.2158127725124359
24,occupation:Exec-managerial,0.5549828178693204,0.06438713520765305
24,workclass:Self-emp-not-inc,0.5549828178693204,0.06438713520765305
24,education:Masters,0.5549828178693204,0.06438713520765305
24,occupation:Tech-support,0.5549828178693204,0.06438713520765305
25,education:Bachelors,0.5188470066517696,0.14095857739448547
25,workclass:Self-emp-not-inc,0.5188470066517696,0.14095857739448547
25,marital-status:Married-civ-spouse,0.5188470066517696,0.14095857739448547
25,education:Prof-school,0.5188470066517696,0.14095857739448547
26,marital-status:Married-civ-spouse,0.42290748898672204,0.1725473403930664
26,workclass:Private,0.42290748898672204,0.1725473403930664
26,workclass:Federal-gov,0.42290748898672204,0.1725473403930664
26,native-country:United-States,0.42290748898672204,0.1725473403930664
27,education-num,0.44127516778516085,0.13323935866355896
27,education:Bachelors,0.44127516778516085,0.13323935866355896
27,workclass:Local-gov,0.44127516778516085,0.13323935866355896
27,education:7th-8th,0.44127516778516085,0.13323935866355896
28,marital-status:Never-married,0.44855305466230727,-0.23160262405872345
28,relationship:Not-in-family,0.44855305466230727,-0.23160262405872345
28,occupation:Other-service,0.44855305466230727,-0.23160262405872345
28,native-country:Mexico,0.44855305466230727,-0.23160262405872345
